,DC,Fixed_Den_Pitt,Fixed_Plant_Const,From Camden,From Modesto,Number of DCs,cost,min_time
1,Charleston,TRUE,TRUE,1635612,0,11,11556261.47,4
1,Charlotte,TRUE,TRUE,268921,0,11,11556261.47,4
1,Chattanooga,TRUE,TRUE,0,0,11,11556261.47,4
1,Chicago,TRUE,TRUE,0,651316,11,11556261.47,4
1,Cincinnati,TRUE,TRUE,0,0,11,11556261.47,4
1,Dallas,TRUE,TRUE,0,3298787,11,11556261.47,4
1,Denver,TRUE,TRUE,0,2909222,11,11556261.47,4
1,Greenville,TRUE,TRUE,3663523,0,11,11556261.47,4
1,Indianapolis,TRUE,TRUE,1452264,820375,11,11556261.47,4
1,Knoxville,TRUE,TRUE,0,0,11,11556261.47,4
1,Louisville,TRUE,TRUE,0,0,11,11556261.47,4
1,Memphis,TRUE,TRUE,0,374989,11,11556261.47,4
1,Nashville,TRUE,TRUE,244030,0,11,11556261.47,4
1,Pittsburgh,TRUE,TRUE,1391729,0,11,11556261.47,4
1,Atlanta,TRUE,TRUE,343921,0,12,11554957.93,4
1,Charleston,TRUE,TRUE,1635612,0,12,11554957.93,4
1,Charlotte,TRUE,TRUE,268921,0,12,11554957.93,4
1,Chattanooga,TRUE,TRUE,0,0,12,11554957.93,4
1,Chicago,TRUE,TRUE,0,513058,12,11554957.93,4
1,Cincinnati,TRUE,TRUE,0,0,12,11554957.93,4
1,Dallas,TRUE,TRUE,0,3298787,12,11554957.93,4
1,Denver,TRUE,TRUE,0,2889820,12,11554957.93,4
1,Greenville,TRUE,TRUE,2758045,0,12,11554957.93,4
1,Indianapolis,TRUE,TRUE,2414718,999309,12,11554957.93,4
1,Knoxville,TRUE,TRUE,130354,0,12,11554957.93,4
1,Louisville,TRUE,TRUE,0,0,12,11554957.93,4
1,Memphis,TRUE,TRUE,0,353715,12,11554957.93,4
1,Nashville,TRUE,TRUE,134950,0,12,11554957.93,4
1,Pittsburgh,TRUE,TRUE,1313479,0,12,11554957.93,4
1,Atlanta,TRUE,TRUE,343921,0,13,11554957.93,4
1,Charleston,TRUE,TRUE,1635612,0,13,11554957.93,4
1,Charlotte,TRUE,TRUE,268921,0,13,11554957.93,4
1,Chattanooga,TRUE,TRUE,0,0,13,11554957.93,4
1,Chicago,TRUE,TRUE,0,513058,13,11554957.93,4
1,Cincinnati,TRUE,TRUE,0,0,13,11554957.93,4
1,Dallas,TRUE,TRUE,0,3298787,13,11554957.93,4
1,Denver,TRUE,TRUE,0,2889820,13,11554957.93,4
1,Greenville,TRUE,TRUE,2758045,0,13,11554957.93,4
1,Indianapolis,TRUE,TRUE,2414718,999309,13,11554957.93,4
1,Knoxville,TRUE,TRUE,130354,0,13,11554957.93,4
1,Louisville,TRUE,TRUE,0,0,13,11554957.93,4
1,Memphis,TRUE,TRUE,0,353715,13,11554957.93,4
1,Nashville,TRUE,TRUE,134950,0,13,11554957.93,4
1,Pittsburgh,TRUE,TRUE,1313479,0,13,11554957.93,4
1,Atlanta,TRUE,TRUE,343921,0,14,11554957.93,4
1,Charleston,TRUE,TRUE,1635612,0,14,11554957.93,4
1,Charlotte,TRUE,TRUE,268921,0,14,11554957.93,4
1,Chattanooga,TRUE,TRUE,0,0,14,11554957.93,4
1,Chicago,TRUE,TRUE,0,513058,14,11554957.93,4
1,Cincinnati,TRUE,TRUE,0,0,14,11554957.93,4
1,Dallas,TRUE,TRUE,0,3298787,14,11554957.93,4
1,Denver,TRUE,TRUE,0,2889820,14,11554957.93,4
1,Greenville,TRUE,TRUE,2758045,0,14,11554957.93,4
1,Indianapolis,TRUE,TRUE,2414718,999309,14,11554957.93,4
1,Knoxville,TRUE,TRUE,130354,0,14,11554957.93,4
1,Louisville,TRUE,TRUE,0,0,14,11554957.93,4
1,Memphis,TRUE,TRUE,0,353715,14,11554957.93,4
1,Nashville,TRUE,TRUE,134950,0,14,11554957.93,4
1,Pittsburgh,TRUE,TRUE,1313479,0,14,11554957.93,4
1,Atlanta,TRUE,TRUE,368717,0,15,11554957.93,4
1,Charleston,TRUE,TRUE,1635612,0,15,11554957.93,4
1,Charlotte,TRUE,TRUE,268921,0,15,11554957.93,4
1,Chattanooga,TRUE,TRUE,0,0,15,11554957.93,4
1,Chicago,TRUE,TRUE,0,597671,15,11554957.93,4
1,Cincinnati,TRUE,TRUE,0,0,15,11554957.93,4
1,Dallas,TRUE,TRUE,0,3298787,15,11554957.93,4
1,Denver,TRUE,TRUE,0,2832310,15,11554957.93,4
1,Greenville,TRUE,TRUE,2877646,0,15,11554957.93,4
1,Indianapolis,TRUE,TRUE,2107854,1000506,15,11554957.93,4
1,Knoxville,TRUE,TRUE,130354,0,15,11554957.93,4
1,Louisville,TRUE,TRUE,0,0,15,11554957.93,4
1,Memphis,TRUE,TRUE,0,325415,15,11554957.93,4
1,Nashville,TRUE,TRUE,163250,0,15,11554957.93,4
1,Pittsburgh,TRUE,TRUE,1447646,0,15,11554957.93,4
1,Atlanta,TRUE,TRUE,0,0,2,12818476.85,3
1,Charleston,TRUE,TRUE,0,0,2,12818476.85,3
1,Charlotte,TRUE,TRUE,0,0,2,12818476.85,3
1,Chattanooga,TRUE,TRUE,0,0,2,12818476.85,3
1,Chicago,TRUE,TRUE,0,0,2,12818476.85,3
1,Cincinnati,TRUE,TRUE,0,0,2,12818476.85,3
1,Dallas,TRUE,TRUE,0,0,2,12818476.85,3
1,Denver,TRUE,TRUE,0,7251615,2,12818476.85,3
1,Greenville,TRUE,TRUE,0,0,2,12818476.85,3
1,Indianapolis,TRUE,TRUE,0,0,2,12818476.85,3
1,Knoxville,TRUE,TRUE,0,0,2,12818476.85,3
1,Louisville,TRUE,TRUE,0,0,2,12818476.85,3
1,Memphis,TRUE,TRUE,0,0,2,12818476.85,3
1,Nashville,TRUE,TRUE,0,0,2,12818476.85,3
1,Pittsburgh,TRUE,TRUE,9000000,803074,2,12818476.85,3
1,Atlanta,TRUE,TRUE,0,0,3,12182976.88,3
1,Charleston,TRUE,TRUE,0,0,3,12182976.88,3
1,Charlotte,TRUE,TRUE,0,0,3,12182976.88,3
1,Chattanooga,TRUE,TRUE,0,0,3,12182976.88,3
1,Chicago,TRUE,TRUE,0,0,3,12182976.88,3
1,Cincinnati,TRUE,TRUE,0,0,3,12182976.88,3
1,Dallas,TRUE,TRUE,0,5133037,3,12182976.88,3
1,Denver,TRUE,TRUE,0,2921652,3,12182976.88,3
1,Greenville,TRUE,TRUE,0,0,3,12182976.88,3
1,Indianapolis,TRUE,TRUE,0,0,3,12182976.88,3
1,Knoxville,TRUE,TRUE,0,0,3,12182976.88,3
1,Louisville,TRUE,TRUE,0,0,3,12182976.88,3
1,Memphis,TRUE,TRUE,0,0,3,12182976.88,3
1,Nashville,TRUE,TRUE,0,0,3,12182976.88,3
1,Pittsburgh,TRUE,TRUE,9000000,0,3,12182976.88,3
1,Atlanta,TRUE,TRUE,0,0,4,11890223.54,3
1,Charleston,TRUE,TRUE,0,0,4,11890223.54,3
1,Charlotte,TRUE,TRUE,0,0,4,11890223.54,3
1,Chattanooga,TRUE,TRUE,0,0,4,11890223.54,3
1,Chicago,TRUE,TRUE,0,0,4,11890223.54,3
1,Cincinnati,TRUE,TRUE,0,0,4,11890223.54,3
1,Dallas,TRUE,TRUE,0,5119009,4,11890223.54,3
1,Denver,TRUE,TRUE,0,2935680,4,11890223.54,3
1,Greenville,TRUE,TRUE,5145077,0,4,11890223.54,3
1,Indianapolis,TRUE,TRUE,0,0,4,11890223.54,3
1,Knoxville,TRUE,TRUE,0,0,4,11890223.54,3
1,Louisville,TRUE,TRUE,0,0,4,11890223.54,3
1,Memphis,TRUE,TRUE,0,0,4,11890223.54,3
1,Nashville,TRUE,TRUE,0,0,4,11890223.54,3
1,Pittsburgh,TRUE,TRUE,3854923,0,4,11890223.54,3
1,Atlanta,TRUE,TRUE,0,0,5,11695059.83,3
1,Charleston,TRUE,TRUE,0,0,5,11695059.83,3
1,Charlotte,TRUE,TRUE,0,0,5,11695059.83,3
1,Chattanooga,TRUE,TRUE,0,0,5,11695059.83,3
1,Chicago,TRUE,TRUE,0,0,5,11695059.83,3
1,Cincinnati,TRUE,TRUE,0,0,5,11695059.83,3
1,Dallas,TRUE,TRUE,0,3667652,5,11695059.83,3
1,Denver,TRUE,TRUE,0,2903574,5,11695059.83,3
1,Greenville,TRUE,TRUE,3278329,0,5,11695059.83,3
1,Indianapolis,TRUE,TRUE,3184698,1483463,5,11695059.83,3
1,Knoxville,TRUE,TRUE,0,0,5,11695059.83,3
1,Louisville,TRUE,TRUE,0,0,5,11695059.83,3
1,Memphis,TRUE,TRUE,0,0,5,11695059.83,3
1,Nashville,TRUE,TRUE,0,0,5,11695059.83,3
1,Pittsburgh,TRUE,TRUE,2536973,0,5,11695059.83,3
1,Atlanta,TRUE,TRUE,0,0,6,11661863.3,3
1,Charleston,TRUE,TRUE,0,0,6,11661863.3,3
1,Charlotte,TRUE,TRUE,0,0,6,11661863.3,3
1,Chattanooga,TRUE,TRUE,0,0,6,11661863.3,3
1,Chicago,TRUE,TRUE,0,0,6,11661863.3,3
1,Cincinnati,TRUE,TRUE,0,0,6,11661863.3,3
1,Dallas,TRUE,TRUE,0,3314039,6,11661863.3,3
1,Denver,TRUE,TRUE,0,2890937,6,11661863.3,3
1,Greenville,TRUE,TRUE,3449651,0,6,11661863.3,3
1,Indianapolis,TRUE,TRUE,3070590,1419902,6,11661863.3,3
1,Knoxville,TRUE,TRUE,0,0,6,11661863.3,3
1,Louisville,TRUE,TRUE,0,0,6,11661863.3,3
1,Memphis,TRUE,TRUE,0,429811,6,11661863.3,3
1,Nashville,TRUE,TRUE,0,0,6,11661863.3,3
1,Pittsburgh,TRUE,TRUE,2479759,0,6,11661863.3,3
1,Atlanta,TRUE,TRUE,0,0,7,11635373.9,3
1,Charleston,TRUE,TRUE,1635612,0,7,11635373.9,3
1,Charlotte,TRUE,TRUE,0,0,7,11635373.9,3
1,Chattanooga,TRUE,TRUE,0,0,7,11635373.9,3
1,Chicago,TRUE,TRUE,0,0,7,11635373.9,3
1,Cincinnati,TRUE,TRUE,0,0,7,11635373.9,3
1,Dallas,TRUE,TRUE,0,3314039,7,11635373.9,3
1,Denver,TRUE,TRUE,0,2860159,7,11635373.9,3
1,Greenville,TRUE,TRUE,4420404,0,7,11635373.9,3
1,Indianapolis,TRUE,TRUE,2084925,1450680,7,11635373.9,3
1,Knoxville,TRUE,TRUE,0,0,7,11635373.9,3
1,Louisville,TRUE,TRUE,0,0,7,11635373.9,3
1,Memphis,TRUE,TRUE,0,429811,7,11635373.9,3
1,Nashville,TRUE,TRUE,0,0,7,11635373.9,3
1,Pittsburgh,TRUE,TRUE,859059,0,7,11635373.9,3
1,Atlanta,TRUE,TRUE,0,0,8,11612539.65,3
1,Charleston,TRUE,TRUE,1635612,0,8,11612539.65,3
1,Charlotte,TRUE,TRUE,0,0,8,11612539.65,3
1,Chattanooga,TRUE,TRUE,0,0,8,11612539.65,3
1,Chicago,TRUE,TRUE,0,534646,8,11612539.65,3
1,Cincinnati,TRUE,TRUE,0,0,8,11612539.65,3
1,Dallas,TRUE,TRUE,0,3300226,8,11612539.65,3
1,Denver,TRUE,TRUE,0,2890937,8,11612539.65,3
1,Greenville,TRUE,TRUE,3205618,0,8,11612539.65,3
1,Indianapolis,TRUE,TRUE,2825961,899069,8,11612539.65,3
1,Knoxville,TRUE,TRUE,0,0,8,11612539.65,3
1,Louisville,TRUE,TRUE,0,0,8,11612539.65,3
1,Memphis,TRUE,TRUE,0,429811,8,11612539.65,3
1,Nashville,TRUE,TRUE,0,0,8,11612539.65,3
1,Pittsburgh,TRUE,TRUE,1332809,0,8,11612539.65,3
1,Atlanta,TRUE,TRUE,450054,0,9,11599046.34,3
1,Charleston,TRUE,TRUE,1635612,0,9,11599046.34,3
1,Charlotte,TRUE,TRUE,0,0,9,11599046.34,3
1,Chattanooga,TRUE,TRUE,0,0,9,11599046.34,3
1,Chicago,TRUE,TRUE,0,534646,9,11599046.34,3
1,Cincinnati,TRUE,TRUE,0,0,9,11599046.34,3
1,Dallas,TRUE,TRUE,0,3271842,9,11599046.34,3
1,Denver,TRUE,TRUE,0,2890937,9,11599046.34,3
1,Greenville,TRUE,TRUE,2830754,0,9,11599046.34,3
1,Indianapolis,TRUE,TRUE,2750771,916146,9,11599046.34,3
1,Knoxville,TRUE,TRUE,0,0,9,11599046.34,3
1,Louisville,TRUE,TRUE,0,0,9,11599046.34,3
1,Memphis,TRUE,TRUE,0,441118,9,11599046.34,3
1,Nashville,TRUE,TRUE,0,0,9,11599046.34,3
1,Pittsburgh,TRUE,TRUE,1332809,0,9,11599046.34,3
1,Atlanta,TRUE,TRUE,450054,0,10,11587328.01,3
1,Charleston,TRUE,TRUE,1635612,0,10,11587328.01,3
1,Charlotte,TRUE,TRUE,268921,0,10,11587328.01,3
1,Chattanooga,TRUE,TRUE,0,0,10,11587328.01,3
1,Chicago,TRUE,TRUE,0,534646,10,11587328.01,3
1,Cincinnati,TRUE,TRUE,0,0,10,11587328.01,3
1,Dallas,TRUE,TRUE,0,3271842,10,11587328.01,3
1,Denver,TRUE,TRUE,0,2890937,10,11587328.01,3
1,Greenville,TRUE,TRUE,2576143,0,10,11587328.01,3
1,Indianapolis,TRUE,TRUE,2736461,916146,10,11587328.01,3
1,Knoxville,TRUE,TRUE,0,0,10,11587328.01,3
1,Louisville,TRUE,TRUE,0,0,10,11587328.01,3
1,Memphis,TRUE,TRUE,0,441118,10,11587328.01,3
1,Nashville,TRUE,TRUE,0,0,10,11587328.01,3
1,Pittsburgh,TRUE,TRUE,1332809,0,10,11587328.01,3
1,Atlanta,TRUE,TRUE,343921,0,11,11580407.56,3
1,Charleston,TRUE,TRUE,1635612,0,11,11580407.56,3
1,Charlotte,TRUE,TRUE,268921,0,11,11580407.56,3
1,Chattanooga,TRUE,TRUE,0,0,11,11580407.56,3
1,Chicago,TRUE,TRUE,0,638166,11,11580407.56,3
1,Cincinnati,TRUE,TRUE,0,0,11,11580407.56,3
1,Dallas,TRUE,TRUE,0,3271842,11,11580407.56,3
1,Denver,TRUE,TRUE,0,2909735,11,11580407.56,3
1,Greenville,TRUE,TRUE,3521070,0,11,11580407.56,3
1,Indianapolis,TRUE,TRUE,1470383,869949,11,11580407.56,3
1,Knoxville,TRUE,TRUE,0,0,11,11580407.56,3
1,Louisville,TRUE,TRUE,0,0,11,11580407.56,3
1,Memphis,TRUE,TRUE,0,364997,11,11580407.56,3
1,Nashville,TRUE,TRUE,293604,0,11,11580407.56,3
1,Pittsburgh,TRUE,TRUE,1466489,0,11,11580407.56,3
1,Atlanta,TRUE,TRUE,368717,0,12,11579104.02,3
1,Charleston,TRUE,TRUE,1635612,0,12,11579104.02,3
1,Charlotte,TRUE,TRUE,268921,0,12,11579104.02,3
1,Chattanooga,TRUE,TRUE,0,0,12,11579104.02,3
1,Chicago,TRUE,TRUE,0,534646,12,11579104.02,3
1,Cincinnati,TRUE,TRUE,0,0,12,11579104.02,3
1,Dallas,TRUE,TRUE,0,3271842,12,11579104.02,3
1,Denver,TRUE,TRUE,0,2890937,12,11579104.02,3
1,Greenville,TRUE,TRUE,2475008,0,12,11579104.02,3
1,Indianapolis,TRUE,TRUE,2788579,829017,12,11579104.02,3
1,Knoxville,TRUE,TRUE,130354,0,12,11579104.02,3
1,Louisville,TRUE,TRUE,0,0,12,11579104.02,3
1,Memphis,TRUE,TRUE,0,386271,12,11579104.02,3
1,Nashville,TRUE,TRUE,0,141976,12,11579104.02,3
1,Pittsburgh,TRUE,TRUE,1332809,0,12,11579104.02,3
1,Atlanta,TRUE,TRUE,368717,0,13,11579104.02,3
1,Charleston,TRUE,TRUE,1635612,0,13,11579104.02,3
1,Charlotte,TRUE,TRUE,268921,0,13,11579104.02,3
1,Chattanooga,TRUE,TRUE,0,0,13,11579104.02,3
1,Chicago,TRUE,TRUE,0,534646,13,11579104.02,3
1,Cincinnati,TRUE,TRUE,0,0,13,11579104.02,3
1,Dallas,TRUE,TRUE,0,3271842,13,11579104.02,3
1,Denver,TRUE,TRUE,0,2890937,13,11579104.02,3
1,Greenville,TRUE,TRUE,2475008,0,13,11579104.02,3
1,Indianapolis,TRUE,TRUE,2788579,829017,13,11579104.02,3
1,Knoxville,TRUE,TRUE,130354,0,13,11579104.02,3
1,Louisville,TRUE,TRUE,0,0,13,11579104.02,3
1,Memphis,TRUE,TRUE,0,386271,13,11579104.02,3
1,Nashville,TRUE,TRUE,0,141976,13,11579104.02,3
1,Pittsburgh,TRUE,TRUE,1332809,0,13,11579104.02,3
1,Atlanta,TRUE,TRUE,368717,0,14,11579104.02,3
1,Charleston,TRUE,TRUE,1635612,0,14,11579104.02,3
1,Charlotte,TRUE,TRUE,268921,0,14,11579104.02,3
1,Chattanooga,TRUE,TRUE,0,0,14,11579104.02,3
1,Chicago,TRUE,TRUE,0,534646,14,11579104.02,3
1,Cincinnati,TRUE,TRUE,0,0,14,11579104.02,3
1,Dallas,TRUE,TRUE,0,3271842,14,11579104.02,3
1,Denver,TRUE,TRUE,0,2890937,14,11579104.02,3
1,Greenville,TRUE,TRUE,2475008,0,14,11579104.02,3
1,Indianapolis,TRUE,TRUE,2788579,829017,14,11579104.02,3
1,Knoxville,TRUE,TRUE,130354,0,14,11579104.02,3
1,Louisville,TRUE,TRUE,0,0,14,11579104.02,3
1,Memphis,TRUE,TRUE,0,386271,14,11579104.02,3
1,Nashville,TRUE,TRUE,0,141976,14,11579104.02,3
1,Pittsburgh,TRUE,TRUE,1332809,0,14,11579104.02,3
1,Atlanta,TRUE,TRUE,343921,0,15,11579104.02,3
1,Charleston,TRUE,TRUE,1635612,0,15,11579104.02,3
1,Charlotte,TRUE,TRUE,268921,0,15,11579104.02,3
1,Chattanooga,TRUE,TRUE,0,0,15,11579104.02,3
1,Chicago,TRUE,TRUE,0,558231,15,11579104.02,3
1,Cincinnati,TRUE,TRUE,0,0,15,11579104.02,3
1,Dallas,TRUE,TRUE,0,3298787,15,11579104.02,3
1,Denver,TRUE,TRUE,0,2849620,15,11579104.02,3
1,Greenville,TRUE,TRUE,3589600,0,15,11579104.02,3
1,Indianapolis,TRUE,TRUE,1523454,1009999,15,11579104.02,3
1,Knoxville,TRUE,TRUE,130354,0,15,11579104.02,3
1,Louisville,TRUE,TRUE,0,0,15,11579104.02,3
1,Memphis,TRUE,TRUE,0,338052,15,11579104.02,3
1,Nashville,TRUE,TRUE,163250,0,15,11579104.02,3
1,Pittsburgh,TRUE,TRUE,1344888,0,15,11579104.02,3
1,Atlanta,TRUE,TRUE,0,0,2,19288912.57,2
1,Charleston,TRUE,TRUE,0,0,2,19288912.57,2
1,Charlotte,TRUE,TRUE,0,0,2,19288912.57,2
1,Chattanooga,TRUE,TRUE,0,0,2,19288912.57,2
1,Chicago,TRUE,TRUE,0,0,2,19288912.57,2
1,Cincinnati,TRUE,TRUE,0,0,2,19288912.57,2
1,Dallas,TRUE,TRUE,0,0,2,19288912.57,2
1,Denver,TRUE,TRUE,0,6103400,2,19288912.57,2
1,Greenville,TRUE,TRUE,0,0,2,19288912.57,2
1,Indianapolis,TRUE,TRUE,0,0,2,19288912.57,2
1,Knoxville,TRUE,TRUE,0,0,2,19288912.57,2
1,Louisville,TRUE,TRUE,0,0,2,19288912.57,2
1,Memphis,TRUE,TRUE,0,0,2,19288912.57,2
1,Nashville,TRUE,TRUE,0,0,2,19288912.57,2
1,Pittsburgh,TRUE,TRUE,9000000,1951289,2,19288912.57,2
1,Atlanta,TRUE,TRUE,0,0,3,16146401.04,2
1,Charleston,TRUE,TRUE,0,0,3,16146401.04,2
1,Charlotte,TRUE,TRUE,0,0,3,16146401.04,2
1,Chattanooga,TRUE,TRUE,0,0,3,16146401.04,2
1,Chicago,TRUE,TRUE,0,0,3,16146401.04,2
1,Cincinnati,TRUE,TRUE,0,0,3,16146401.04,2
1,Dallas,TRUE,TRUE,0,0,3,16146401.04,2
1,Denver,TRUE,TRUE,0,4339177,3,16146401.04,2
1,Greenville,TRUE,TRUE,0,0,3,16146401.04,2
1,Indianapolis,TRUE,TRUE,0,0,3,16146401.04,2
1,Knoxville,TRUE,TRUE,0,0,3,16146401.04,2
1,Louisville,TRUE,TRUE,0,0,3,16146401.04,2
1,Memphis,TRUE,TRUE,0,3715512,3,16146401.04,2
1,Nashville,TRUE,TRUE,0,0,3,16146401.04,2
1,Pittsburgh,TRUE,TRUE,9000000,0,3,16146401.04,2
1,Atlanta,TRUE,TRUE,0,0,4,15390846.72,2
1,Charleston,TRUE,TRUE,0,0,4,15390846.72,2
1,Charlotte,TRUE,TRUE,0,0,4,15390846.72,2
1,Chattanooga,TRUE,TRUE,0,0,4,15390846.72,2
1,Chicago,TRUE,TRUE,0,0,4,15390846.72,2
1,Cincinnati,TRUE,TRUE,0,0,4,15390846.72,2
1,Dallas,TRUE,TRUE,0,4311030,4,15390846.72,2
1,Denver,TRUE,TRUE,0,3072215,4,15390846.72,2
1,Greenville,TRUE,TRUE,4777613,671444,4,15390846.72,2
1,Indianapolis,TRUE,TRUE,0,0,4,15390846.72,2
1,Knoxville,TRUE,TRUE,0,0,4,15390846.72,2
1,Louisville,TRUE,TRUE,0,0,4,15390846.72,2
1,Memphis,TRUE,TRUE,0,0,4,15390846.72,2
1,Nashville,TRUE,TRUE,0,0,4,15390846.72,2
1,Pittsburgh,TRUE,TRUE,4222387,0,4,15390846.72,2
1,Atlanta,TRUE,TRUE,0,0,5,14628632.38,2
1,Charleston,TRUE,TRUE,0,0,5,14628632.38,2
1,Charlotte,TRUE,TRUE,0,0,5,14628632.38,2
1,Chattanooga,TRUE,TRUE,0,0,5,14628632.38,2
1,Chicago,TRUE,TRUE,0,2100920,5,14628632.38,2
1,Cincinnati,TRUE,TRUE,0,0,5,14628632.38,2
1,Dallas,TRUE,TRUE,0,3001420,5,14628632.38,2
1,Denver,TRUE,TRUE,0,2952349,5,14628632.38,2
1,Greenville,TRUE,TRUE,5342470,0,5,14628632.38,2
1,Indianapolis,TRUE,TRUE,0,0,5,14628632.38,2
1,Knoxville,TRUE,TRUE,0,0,5,14628632.38,2
1,Louisville,TRUE,TRUE,0,0,5,14628632.38,2
1,Memphis,TRUE,TRUE,0,0,5,14628632.38,2
1,Nashville,TRUE,TRUE,0,0,5,14628632.38,2
1,Pittsburgh,TRUE,TRUE,3657530,0,5,14628632.38,2
1,Atlanta,TRUE,TRUE,0,0,6,14558078.95,2
1,Charleston,TRUE,TRUE,0,0,6,14558078.95,2
1,Charlotte,TRUE,TRUE,0,0,6,14558078.95,2
1,Chattanooga,TRUE,TRUE,0,0,6,14558078.95,2
1,Chicago,TRUE,TRUE,0,963584,6,14558078.95,2
1,Cincinnati,TRUE,TRUE,0,0,6,14558078.95,2
1,Dallas,TRUE,TRUE,0,3257429,6,14558078.95,2
1,Denver,TRUE,TRUE,0,2952349,6,14558078.95,2
1,Greenville,TRUE,TRUE,3575536,0,6,14558078.95,2
1,Indianapolis,TRUE,TRUE,2959149,881327,6,14558078.95,2
1,Knoxville,TRUE,TRUE,0,0,6,14558078.95,2
1,Louisville,TRUE,TRUE,0,0,6,14558078.95,2
1,Memphis,TRUE,TRUE,0,0,6,14558078.95,2
1,Nashville,TRUE,TRUE,0,0,6,14558078.95,2
1,Pittsburgh,TRUE,TRUE,2465315,0,6,14558078.95,2
1,Atlanta,TRUE,TRUE,0,0,7,14532337.24,2
1,Charleston,TRUE,TRUE,1560843,0,7,14532337.24,2
1,Charlotte,TRUE,TRUE,0,0,7,14532337.24,2
1,Chattanooga,TRUE,TRUE,0,0,7,14532337.24,2
1,Chicago,TRUE,TRUE,0,963584,7,14532337.24,2
1,Cincinnati,TRUE,TRUE,0,0,7,14532337.24,2
1,Dallas,TRUE,TRUE,0,3257429,7,14532337.24,2
1,Denver,TRUE,TRUE,0,2952349,7,14532337.24,2
1,Greenville,TRUE,TRUE,3326077,0,7,14532337.24,2
1,Indianapolis,TRUE,TRUE,2741365,881327,7,14532337.24,2
1,Knoxville,TRUE,TRUE,0,0,7,14532337.24,2
1,Louisville,TRUE,TRUE,0,0,7,14532337.24,2
1,Memphis,TRUE,TRUE,0,0,7,14532337.24,2
1,Nashville,TRUE,TRUE,0,0,7,14532337.24,2
1,Pittsburgh,TRUE,TRUE,1371715,0,7,14532337.24,2
1,Atlanta,TRUE,TRUE,0,0,8,14512636.27,2
1,Charleston,TRUE,TRUE,1560843,0,8,14512636.27,2
1,Charlotte,TRUE,TRUE,0,0,8,14512636.27,2
1,Chattanooga,TRUE,TRUE,0,0,8,14512636.27,2
1,Chicago,TRUE,TRUE,0,963584,8,14512636.27,2
1,Cincinnati,TRUE,TRUE,0,0,8,14512636.27,2
1,Dallas,TRUE,TRUE,0,2934694,8,14512636.27,2
1,Denver,TRUE,TRUE,0,2952349,8,14512636.27,2
1,Greenville,TRUE,TRUE,3357461,0,8,14512636.27,2
1,Indianapolis,TRUE,TRUE,2709981,802526,8,14512636.27,2
1,Knoxville,TRUE,TRUE,0,0,8,14512636.27,2
1,Louisville,TRUE,TRUE,0,0,8,14512636.27,2
1,Memphis,TRUE,TRUE,0,401536,8,14512636.27,2
1,Nashville,TRUE,TRUE,0,0,8,14512636.27,2
1,Pittsburgh,TRUE,TRUE,1371715,0,8,14512636.27,2
1,Atlanta,TRUE,TRUE,450054,0,9,14498972.19,2
1,Charleston,TRUE,TRUE,1560843,0,9,14498972.19,2
1,Charlotte,TRUE,TRUE,0,0,9,14498972.19,2
1,Chattanooga,TRUE,TRUE,0,0,9,14498972.19,2
1,Chicago,TRUE,TRUE,0,963584,9,14498972.19,2
1,Cincinnati,TRUE,TRUE,0,0,9,14498972.19,2
1,Dallas,TRUE,TRUE,0,2934694,9,14498972.19,2
1,Denver,TRUE,TRUE,0,2952349,9,14498972.19,2
1,Greenville,TRUE,TRUE,2891749,0,9,14498972.19,2
1,Indianapolis,TRUE,TRUE,2725639,802526,9,14498972.19,2
1,Knoxville,TRUE,TRUE,0,0,9,14498972.19,2
1,Louisville,TRUE,TRUE,0,0,9,14498972.19,2
1,Memphis,TRUE,TRUE,0,401536,9,14498972.19,2
1,Nashville,TRUE,TRUE,0,0,9,14498972.19,2
1,Pittsburgh,TRUE,TRUE,1371715,0,9,14498972.19,2
1,Atlanta,TRUE,TRUE,450054,0,10,14487253.86,2
1,Charleston,TRUE,TRUE,1560843,0,10,14487253.86,2
1,Charlotte,TRUE,TRUE,268921,0,10,14487253.86,2
1,Chattanooga,TRUE,TRUE,0,0,10,14487253.86,2
1,Chicago,TRUE,TRUE,0,963584,10,14487253.86,2
1,Cincinnati,TRUE,TRUE,0,0,10,14487253.86,2
1,Dallas,TRUE,TRUE,0,2934694,10,14487253.86,2
1,Denver,TRUE,TRUE,0,2952349,10,14487253.86,2
1,Greenville,TRUE,TRUE,2672149,0,10,14487253.86,2
1,Indianapolis,TRUE,TRUE,2676318,802526,10,14487253.86,2
1,Knoxville,TRUE,TRUE,0,0,10,14487253.86,2
1,Louisville,TRUE,TRUE,0,0,10,14487253.86,2
1,Memphis,TRUE,TRUE,0,401536,10,14487253.86,2
1,Nashville,TRUE,TRUE,0,0,10,14487253.86,2
1,Pittsburgh,TRUE,TRUE,1371715,0,10,14487253.86,2
1,Atlanta,TRUE,TRUE,368717,0,11,14480333.41,2
1,Charleston,TRUE,TRUE,1560843,0,11,14480333.41,2
1,Charlotte,TRUE,TRUE,268921,0,11,14480333.41,2
1,Chattanooga,TRUE,TRUE,0,0,11,14480333.41,2
1,Chicago,TRUE,TRUE,0,963584,11,14480333.41,2
1,Cincinnati,TRUE,TRUE,0,0,11,14480333.41,2
1,Dallas,TRUE,TRUE,0,2946001,11,14480333.41,2
